,ID,Timestamp,Age,Primary streaming service,Primary streaming service Indicator,Hours per day,While working,While working Indicator,Instrumentalist,Instrumentalist Indicator,Composer,Composer Indicator,Fav genre,Fav genre Indicator,Exploratory,Exploratory Indicator,Foreign languages,Foreign languages Indicator,BPM,Frequency [Classical],Classical F Indicator,Frequency [Country],Country F Indicator,Frequency [EDM],EDM F Indicator,Frequency [Folk],Folk F Indicator,Frequency [Gospel],Gospel F Indicator,Frequency [Hip hop],Hip hop F Indicator,Frequency [Jazz],Jazz F Indicator,Frequency [K pop],K pop F Indicator,Frequency [Latin],Latin F Indicator,Frequency [Lofi],Lofi F Indicator,Frequency [Metal],Metal F Indicator,Frequency [Pop],Pop F Indicator,Frequency [R&B],R&B F Indicator,Frequency [Rap],Rap F Indicator,Frequency [Rock],Rock F Indicator,Frequency [Video game music],Video game music F Indicator,Anxiety,Depression,Insomnia,OCD,Music effects,Music Effects Number,Permissions,spec_cluster_habits,spec_cluster_mental,spec_cluster_all,prim_habits_cluster,prim_mental_cluster,prim_all_cluster,gmm_cluster_habits,gmm_cluster_mental,gmm_cluster_all,fcm_habits,fcm_mental,fcm_all,kmeans_habits,kmeans_mental,kmeans_all,spec_kmodes_habits,spec_kmodes_genre,spec_kmodes_all,SVD_habits,SVD_mental,SVD_all,PCA_habits,PCA_mental,PCA_all,ICA_habits,ICA_mental,ICA_all,MDS_habits,MDS_mental,MDS_all,t-SNE1,t-SNE2
629,11,8/27/2022 22:51:15,18.0,Spotify,2,3.0,Yes,1.0,Yes,1.0,No,0.0,Country,7,Yes,1,No,0.0,123.19872813990462,Never,0,Very frequently,3,Never,0,Never,0,Never,0,Never,0,Never,0,Never,0,Never,0,Never,0,Never,0,Rarely,1,Rarely,1,Never,0,Rarely,1,Never,0,7.0,7.0,4.0,7.0,No effect,0.0,I understand.,2,3,2,0,1,0,0,2,0,1,2,2,2,2,0,1,0,0,"(0.3954690424325677, 0.11111119246275722)","(1.3006728445205917, 1.0099719862864933)","(1.3486864723545664, -0.7353708829344284)","(0.395469042432569, 0.11111119246276303)","(1.3006728445205917, 1.009971986286493)","(1.3486864723545664, -0.7353708829344284)","(0.33633624307697435, 0.13766723400707637)","(0.04717387356439861, 1.4357464522803427)","(-0.547046105933184, -1.0462671885456671)","(-0.2961421941390766, -0.30148040969672846)","(-0.8185678198814571, 1.5523080146345036)","(-0.9076840724362218, 1.3711794594104887)",34.038605,-1.5205925
630,13,8/27/2022 23:04:00,25.206802721088437,Spotify,2,3.0,Yes,1.0,No,0.0,No,0.0,Hip hop,9,Yes,1,Yes,1.0,123.19872813990462,Rarely,1,Never,0,Rarely,1,Never,0,Never,0,Very frequently,3,Never,0,Sometimes,2,Never,0,Very frequently,3,Never,0,Sometimes,2,Sometimes,2,Rarely,1,Rarely,1,Never,0,9.0,3.0,2.0,7.0,Improve,1.0,I understand.,2,3,2,0,0,0,0,2,0,1,2,2,2,2,0,3,1,0,"(0.2284751963990547, -0.05571184874162018)","(0.678241617118643, 1.780692240468088)","(0.637044370306896, -0.7841863400951323)","(0.2284751963990564, -0.05571184874162013)","(0.6782416171186433, 1.780692240468089)","(0.637044370306896, -0.7841863400951323)","(0.20371559888189955, -0.03964918094469187)","(-0.817496830879197, 1.829916590370272)","(-0.07935556310122728, -0.8845598650107016)","(-0.21899583853320845, -0.06047953656553776)","(0.27858168668543337, 2.0680058012697105)","(0.1838700933806392, 1.837092214278964)",-6.3200083,-5.943052
631,16,8/27/2022 23:19:52,17.0,Spotify,2,2.0,No,0.0,No,0.0,No,0.0,Pop,10,Yes,1,Yes,1.0,123.19872813990462,Rarely,1,Rarely,1,Never,0,Never,0,Never,0,Sometimes,2,Rarely,1,Rarely,1,Rarely,1,Rarely,1,Rarely,1,Very frequently,3,Rarely,1,Sometimes,2,Sometimes,2,Rarely,1,7.0,5.0,4.0,1.0,Worsen,-1.0,I understand.,0,1,0,2,0,0,3,0,3,0,3,3,3,1,3,3,2,1,"(-1.4942508050847745, 0.4005847251839589)","(0.0750399836957107, -0.530722050081604)","(0.10391058452944821, -0.5478779696978201)","(-1.4942508050847776, 0.40058472518396576)","(0.07503998369571097, -0.5307220500816034)","(0.10391058452944821, -0.5478779696978201)","(-1.3351613271147067, 0.2953156271371458)","(0.39823320580435134, -0.42499898363244265)","(0.159179751390813, -0.5195686988940106)","(2.056983066130055, 0.23542591813134334)","(-0.23923976732245109, -0.2915897911485053)","(-0.16645911680041214, -0.16274894662396147)",9.308838,-5.5963893
632,31,8/28/2022 10:30:22,20.0,Apple Music,1,5.0,Yes,1.0,Yes,1.0,No,0.0,Rock,2,Yes,1,Yes,1.0,123.19872813990462,Never,0,Rarely,1,Rarely,1,Very frequently,3,Never,0,Very frequently,3,Sometimes,2,Never,0,Sometimes,2,Sometimes,2,Very frequently,3,Sometimes,2,Sometimes,2,Sometimes,2,Very frequently,3,Rarely,1,7.0,7.0,2.0,0.0,Improve,1.0,I understand.,2,1,0,0,0,0,0,3,2,3,3,3,2,1,3,0,2,1,"(0.7921578943304786, 0.06419708348849734)","(-0.007415023470669609, -0.8846536105399552)","(0.1629549666407331, -0.17738895238407743)","(0.7921578943304783, 0.06419708348850064)","(-0.0074150234706694285, -0.8846536105399537)","(0.1629549666407331, -0.17738895238407743)","(0.6861296830962766, 0.11834255582724999)","(0.5899162322894891, -0.765975224793842)","(-0.02980950226606111, -0.2055331661905974)","(-0.7398089693574742, -0.5103827320960216)","(-0.3758029390878567, -0.8478475461437676)","(-0.4634052630062281, -0.474996889689829)",4.536285,-8.378646
633,33,8/28/2022 10:54:30,19.0,Spotify,2,6.0,Yes,1.0,Yes,1.0,No,0.0,Metal,13,Yes,1,Yes,1.0,123.19872813990462,Never,0,Never,0,Never,0,Rarely,1,Never,0,Rarely,1,Sometimes,2,Rarely,1,Never,0,Sometimes,2,Very frequently,3,Sometimes,2,Never,0,Never,0,Sometimes,2,Sometimes,2,9.0,8.0,2.0,3.0,Improve,1.0,I understand.,2,1,0,0,0,0,0,0,2,3,0,2,0,1,3,1,0,2,"(1.036845713458453, 0.08703602118004114)","(1.0085933128140538, -0.08553804658722453)","(1.2285568385981078, -0.40392787069251845)","(1.0368457134584521, 0.08703602118004476)","(1.008593312814054, -0.08553804658722285)","(1.2285568385981078, -0.40392787069251845)","(0.8978306974171908, 0.15788828356367235)","(0.6199260436146958, 0.36432656566503874)","(-0.6073166014945117, -0.715426593082777)","(-0.9933479339017012, -0.6658618803725798)","(-1.0160686455017116, 0.514710307547966)","(-1.3662145881868828, 0.5327092388043814)",4.5494413,-4.3787923
634,38,8/28/2022 11:27:15,17.0,Other streaming service,5,3.0,Yes,1.0,No,0.0,No,0.0,Pop,10,Yes,1,No,0.0,123.19872813990462,Never,0,Never,0,Sometimes,2,Never,0,Never,0,Very frequently,3,Rarely,1,Sometimes,2,Never,0,Never,0,Rarely,1,Very frequently,3,Sometimes,2,Very frequently,3,Very frequently,3,Never,0,2.0,0.0,4.0,0.0,No effect,0.0,I understand.,2,0,3,0,2,1,0,3,3,1,1,1,2,3,2,3,0,0,"(0.41864073902207727, 0.13425918855209412)","(-1.9826942283558793, -0.2411408584941951)","(-1.8136672556863394, -0.2420356493456614)","(0.41864073902207843, 0.13425918855210076)","(-1.9826942283558786, -0.24114085849419617)","(-1.8136672556863394, -0.2420356493456614)","(0.35473839023260584, 0.16227126742024414)","(-0.943809097804137, -1.0690878545221654)","(1.2401496964452075, 0.30701028804902336)","(-0.3075843197866553, -0.3288247294638336)","(1.9561833823346584, -1.3655643924157022)","(1.7079375274259738, -1.5938129847214877)",-26.311491,3.529615
635,56,8/28/2022 13:01:42,16.0,Apple Music,1,2.0,Yes,1.0,Yes,1.0,No,0.0,Classical,12,Yes,1,No,0.0,123.19872813990462,Very frequently,3,Never,0,Never,0,Never,0,Never,0,Rarely,1,Sometimes,2,Never,0,Never,0,Never,0,Never,0,Rarely,1,Rarely,1,Rarely,1,Sometimes,2,Rarely,1,0.0,0.0,1.0,3.0,Improve,1.0,I understand.,2,2,3,0,2,1,0,2,2,1,1,1,2,3,2,1,0,2,"(0.22029631307312186, 0.15771624303922405)","(-2.4056305066912813, 0.9509170743221872)","(-2.2458005020968694, -0.8815618123114582)","(0.22029631307312372, 0.15771624303923193)","(-2.405630506691281, 0.950917074322186)","(-2.2458005020968694, -0.8815618123114582)","(0.1798416702229547, 0.17193360651015732)","(-1.980154051307261, -0.22498766392134362)","(1.7741087678876604, -0.13979185053497803)","(-0.09155385260771148, -0.2663237352098194)","(2.899929732237168, -0.2255437582561169)","(2.408534522322294, -1.6969380868256554)",-26.039309,-1.4924248
636,58,8/28/2022 13:08:24,42.0,I do not use a streaming service.,6,0.0,Yes,0.7899045020463847,No,0.0,No,0.0,Rock,2,No,0,Yes,1.0,123.19872813990462,Rarely,1,Rarely,1,Never,0,Never,0,Never,0,Never,0,Rarely,1,Never,0,Never,0,Never,0,Sometimes,2,Rarely,1,Rarely,1,Never,0,Sometimes,2,Sometimes,2,9.0,0.0,10.0,0.0,No effect,0.0,I understand.,1,1,0,1,3,2,1,3,1,1,0,3,1,0,1,2,0,0,"(-1.1805504047519724, -0.387624674029494)","(0.3312494891339153, -0.7764306282184984)","(-0.20977899728814647, 1.224487712108161)","(-1.1805504047519684, -0.387624674029506)","(0.3312494891339157, -0.7764306282184988)","(-0.20977899728814647, 1.224487712108161)","(-0.9996409910108268, -0.46656344716495646)","(0.7061149079718508, -0.5255671697635939)","(-0.36988871331347595, 1.1547378834289284)","(0.6151786813112662, 1.557834582180526)","(-1.793404019399721, -2.4968408066275978)","(-1.2419690053499137, -3.3289409858322005)",17.01187,16.547644
637,72,8/28/2022 14:00:18,31.0,Spotify,2,2.0,Yes,1.0,No,0.0,No,0.0,Rock,2,Yes,1,Yes,1.0,123.19872813990462,Never,0,Sometimes,2,Never,0,Rarely,1,Sometimes,2,Never,0,Sometimes,2,Rarely,1,Never,0,Never,0,Sometimes,2,Very frequently,3,Never,0,Never,0,Very frequently,3,Never,0,10.0,2.0,0.0,5.0,No effect,0.0,I understand.,2,0,2,0,0,0,2,0,0,1,3,3,2,1,2,3,0,0,"(-0.12727913576952135, -0.18950369830082897)","(0.10997767433183697, 1.53766826801585)","(-0.06883291079290298, -0.7581497900681975)","(-0.1272791357695185, -0.18950369830083305)","(0.1099776743318376, 1.537668268015852)","(-0.06883291079290298, -0.7581497900681975)","(-0.09619053711151755, -0.1971268946873591)","(-0.9712218905089175, 1.3735566745329166)","(0.35403024334733646, -0.6576275900028692)","(0.13802942334921034, 0.38997662475005035)","(0.9508758965926102, 2.0237955876900044)","(1.2570598232233634, 1.7521007964154809)",-6.8371644,-6.288329
638,73,8/28/2022 14:01:08,16.0,Spotify,2,4.0,Yes,1.0,No,0.0,No,0.0,Rock,2,No,0,Yes,1.0,123.19872813990462,Sometimes,2,Rarely,1,Rarely,1,Sometimes,2,Never,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,Sometimes,2,Sometimes,2,Very frequently,3,Rarely,1,Rarely,1,Very frequently,3,Very frequently,3,9.0,8.0,1.0,2.0,Improve,1.0,I understand.,2,1,0,0,0,0,0,0,2,1,3,0,2,1,3,2,3,1,"(0.6633285581500518, 0.1570981262436379)","(0.7142507546561588, -0.28048697947734935)","(0.8705819978485658, -0.850222693006182)","(0.6633285581500521, 0.15709812624364486)","(0.7142507546561592, -0.2804869794773472)","(0.8705819978485658, -0.850222693006182)","(0.5664394045535199, 0.20181699515666646)","(0.5866825907280603, 0.06839383429731438)","(-0.1992055479523947, -1.0109527051624143)","(-0.5451532136864685, -0.47469708726927584)","(-1.0048145169485256, -0.03616102405389397)","(-1.0281038992695972, 0.15320943541807938)",4.9326773,-4.4892797
639,88,8/28/2022 14:30:34,33.0,I do not use a streaming service.,6,1.0,No,0.0,No,0.0,No,0.0,Metal,13,No,0,Yes,1.0,123.19872813990462,Rarely,1,Sometimes,2,Sometimes,2,Never,0,Never,0,Sometimes,2,Never,0,Never,0,Rarely,1,Never,0,Very frequently,3,Sometimes,2,Rarely,1,Sometimes,2,Sometimes,2,Sometimes,2,5.0,2.0,5.0,1.0,Improve,1.0,I understand.,0,0,0,2,2,1,3,0,1,0,3,1,3,3,2,2,3,1,"(-2.086514073055392, 0.030525846152362063)","(-0.7212142525752445, -0.2680183478383889)","(-0.9913640206805681, 0.39507839860792077)","(-2.086514073055394, 0.03052584615235663)","(-0.7212142525752443, -0.2680183478383893)","(-0.9913640206805681, 0.39507839860792077)","(-1.822894548770093, -0.11329060179679303)","(-0.2222406435916458, -0.5443435356944069)","(0.461729087967109, 0.6390817150953563)","(2.144001481246766, 0.9035289383825549)","(0.6577429204166646, -0.488649052533477)","(1.0053386365917258, -0.5117761122960426)",-8.943153,12.722153
640,110,8/28/2022 16:15:08,21.0,YouTube Music,3,3.0,Yes,1.0,No,0.0,Yes,1.0,Metal,13,Yes,1,No,0.0,123.19872813990462,Sometimes,2,Rarely,1,Never,0,Sometimes,2,Never,0,Never,0,Never,0,Never,0,Never,0,Never,0,Very frequently,3,Very frequently,3,Never,0,Never,0,Very frequently,3,Rarely,1,10.0,0.0,10.0,10.0,Improve,1.0,I understand.,2,3,2,0,1,0,0,2,0,1,2,2,2,2,0,1,0,0,"(0.3259539526640391, 0.041667204194746635)","(1.9716509454209998, 2.2474091067582402)","(1.938067540574562, -0.35911017642531023)","(0.32595395266404054, 0.04166720419475005)","(1.971650945421, 2.247409106758239)","(1.938067540574562, -0.35911017642531023)","(0.28112980161007994, 0.06385513376757307)","(-0.40957388230228103, 2.794109795165122)","(-1.0720278249101374, -0.880091374956991)","(-0.2650418828052946, -0.22080430968334644)","(-0.6792573135302372, 3.9982831400695256)","(-1.0140295794876988, 4.04017600662659)",28.672752,4.302709
641,121,8/28/2022 16:37:10,23.0,Spotify,2,2.0,No,0.0,No,0.0,No,0.0,Rock,2,Yes,1,Yes,1.0,123.19872813990462,Never,0,Never,0,Never,0,Never,0,Never,0,Sometimes,2,Never,0,Sometimes,2,Never,0,Never,0,Very frequently,3,Very frequently,3,Never,0,Sometimes,2,Very frequently,3,Sometimes,2,7.0,8.0,5.0,1.0,No effect,0.0,I understand.,0,1,0,2,3,0,3,0,3,0,0,2,3,0,3,3,0,0,"(-1.6332809846218317, 0.2616967486479377)","(0.7690263297399842, -1.034187524731731)","(0.6677389868022328, -0.00685845690536317)","(-1.6332809846218346, 0.26169674864793974)","(0.7690263297399842, -1.0341875247317307)","(0.6677389868022328, -0.00685845690536317)","(-1.4455742100484954, 0.1476914266581392)","(1.1233461893277812, -0.5576605270730123)","(-0.4172537333995833, -0.1987906078650624)","(1.981328971056348, 0.43153588579868146)","(-1.143258717968526, -0.46945428908370157)","(-0.8926119186042634, -0.019245655281220516)",12.065222,-5.730966
642,138,8/28/2022 18:02:14,18.0,Apple Music,1,2.0,Yes,1.0,Yes,1.0,No,0.0,Pop,10,Yes,1,Yes,1.0,123.19872813990462,Rarely,1,Rarely,1,Never,0,Never,0,Never,0,Rarely,1,Never,0,Very frequently,3,Rarely,1,Rarely,1,Rarely,1,Very frequently,3,Rarely,1,Rarely,1,Rarely,1,Never,0,6.0,5.0,2.0,0.0,Improve,1.0,I understand.,2,0,0,0,0,0,0,3,3,1,3,1,2,1,2,3,1,3,"(0.17395291989410275, 0.1114202508605503)","(-0.5713605352211264, -0.6340586425369548)","(-0.5316290531526819, -0.6209380491992149)","(0.17395291989410475, 0.11142025086055656)","(-0.5713605352211261, -0.6340586425369538)","(-0.5316290531526819, -0.6209380491992149)","(0.14303737591169172, 0.12272553968382177)","(0.10713070840881625, -0.7948577397513882)","(0.5889320479209688, -0.4014842794083977)","(-0.08275753079409483, -0.1991702893536041)","(0.2945983457344957, -0.6702909372437784)","(0.29210769313764506, -0.551178159135117)",-4.3750014,-13.386787
643,139,8/28/2022 18:03:27,16.0,YouTube Music,3,3.0,Yes,1.0,No,0.0,Yes,1.0,Pop,10,No,0,No,0.0,123.19872813990462,Rarely,1,Sometimes,2,Sometimes,2,Never,0,Never,0,Rarely,1,Never,0,Sometimes,2,Never,0,Sometimes,2,Never,0,Very frequently,3,Never,0,Rarely,1,Very frequently,3,Rarely,1,0.0,0.0,4.0,0.0,No effect,0.0,I understand.,2,0,3,0,2,1,0,3,3,1,1,1,2,3,2,2,1,0,"(0.44181243561158684, 0.15740718464143097)","(-2.385886134228162, -0.269909404262877)","(-2.1842935252436826, -0.19535101505703484)","(0.44181243561158795, 0.1574071846414384)","(-2.3858861342281616, -0.2699094042628788)","(-2.1842935252436826, -0.19535101505703484)","(0.3731405373882374, 0.18687530083341186)","(-1.14934857524932, -1.2690169270246536)","(1.4541714319440369, 0.4556643035020687)","(-0.31967887146998425, -0.3590860288050387)","(2.3498480306436758, -1.7173331777569636)","(2.0472457967321738, -2.129095762243106)",-26.98741,3.4790146
644,155,8/28/2022 18:53:03,26.0,Spotify,2,1.0,No,0.0,No,0.0,No,0.0,Rock,2,No,0,No,0.0,123.19872813990462,Rarely,1,Never,0,Rarely,1,Rarely,1,Never,0,Rarely,1,Rarely,1,Never,0,Never,0,Rarely,1,Sometimes,2,Sometimes,2,Rarely,1,Sometimes,2,Very frequently,3,Never,0,10.0,7.0,2.0,8.0,No effect,0.0,I understand.,0,3,2,2,1,0,3,2,0,0,2,2,3,2,0,2,0,1,"(-1.9243121969288253, 0.19256181877772013)","(1.7484172380185092, 1.566063577786986)","(1.5309213381811266, -0.9750007562381995)","(-1.924312196928827, 0.19256181877772027)","(1.7484172380185095, 1.5660635777869873)","(1.5309213381811266, -0.9750007562381995)","(-1.6940795186806727, 0.058937632095381345)","(-0.07654137474011512, 2.1096883269018676)","(-0.5634748001276317, -1.3129820727857169)","(2.0764881734580367, 0.6112830286076519)","(-0.80176162528511, 2.4808279526242942)","(-0.8206518173515194, 2.5479422654509363)",35.77032,-2.7823455
645,156,8/28/2022 18:54:47,21.0,Spotify,2,2.0,Yes,1.0,Yes,1.0,No,0.0,Metal,13,Yes,1,Yes,1.0,123.19872813990462,Rarely,1,Never,0,Never,0,Sometimes,2,Never,0,Rarely,1,Never,0,Never,0,Never,0,Rarely,1,Very frequently,3,Rarely,1,Never,0,Rarely,1,Very frequently,3,Sometimes,2,1.0,3.0,0.0,6.0,No effect,0.0,I understand.,2,0,3,0,0,1,0,2,2,1,1,1,2,3,2,1,0,3,"(0.10443783012557414, 0.04197626259253971)","(-1.3793305723511846, 1.5766657378223505)","(-1.329436961905509, -0.900315333229185)","(0.10443783012557634, 0.041976262592543584)","(-1.3793305723511846, 1.5766657378223494)","(-1.329436961905509, -0.900315333229185)","(0.08783093444479727, 0.048913439444318495)","(-1.8279874993328722, 0.760306080492618)","(1.2053242249888358, -0.42094728171143636)","(-0.05326899610275241, -0.10434661885406545)","(2.33933696439356, 1.1652195658738895)","(2.3992166231073395, 0.06987107247386395)",-14.920895,-4.956
646,157,8/28/2022 18:55:44,17.0,Spotify,2,2.0,Yes,1.0,Yes,1.0,No,0.0,Pop,10,No,0,Yes,1.0,123.19872813990462,Rarely,1,Never,0,Never,0,Never,0,Never,0,Rarely,1,Very frequently,3,Very frequently,3,Never,0,Very frequently,3,Never,0,Very frequently,3,Very frequently,3,Sometimes,2,Never,0,Sometimes,2,5.0,3.0,2.0,1.0,Improve,1.0,I understand.,2,0,3,0,2,1,0,1,3,1,3,1,2,1,2,3,1,3,"(0.19712461648361232, 0.1345682469498872)","(-0.9914254966364889, -0.08251812832471463)","(-0.9146063624095782, -0.7453994606632715)","(0.19712461648361423, 0.13456824694989428)","(-0.9914254966364885, -0.08251812832471415)","(-0.9146063624095782, -0.7453994606632715)","(0.1614395230673232, 0.14732957309698957)","(-0.4975006683715289, -0.5017690118411873)","(0.8808680242492057, -0.40220391655801846)","(-0.08864769973613049, -0.2315542198359063)","(0.9099618562471692, -0.3827102546496951)","(0.7560932388578671, -0.5926686597895292)",-15.945163,5.705204
647,175,8/28/2022 19:29:08,16.0,I do not use a streaming service.,6,2.0,No,0.0,Yes,1.0,Yes,1.0,Video game music,3,Yes,1,No,0.0,123.19872813990462,Sometimes,2,Rarely,1,Never,0,Never,0,Rarely,1,Sometimes,2,Sometimes,2,Rarely,1,Never,0,Sometimes,2,Never,0,Sometimes,2,Sometimes,2,Rarely,1,Rarely,1,Sometimes,2,4.0,2.0,1.0,1.0,No effect,0.0,I understand.,0,0,3,2,2,1,3,1,3,0,1,1,3,3,2,0,2,2,"(-1.4710791084952648, 0.4237327212732957)","(-1.5246582368025887, 0.14158383255373008)","(-1.407251022929888, -0.9006223989663065)","(-1.4710791084952681, 0.4237327212733034)","(-1.5246582368025883, 0.1415838325537305)","(-1.407251022929888, -0.9006223989663065)","(-1.3167591799590752, 0.31991966055031357)","(-0.9453676054594692, -0.5401540259455595)","(1.2544017462705286, -0.3987700900053961)","(2.0793469824666744, 0.19822503903757205)","(1.4833000720072511, -0.46233645421137254)","(1.2495405087424158, -0.8696018401977336)",-21.009176,0.6086147
648,177,8/28/2022 19:30:42,34.0,Spotify,2,1.0,Yes,1.0,No,0.0,No,0.0,Rock,2,Yes,1,Yes,1.0,123.19872813990462,Rarely,1,Never,0,Very frequently,3,Never,0,Never,0,Never,0,Never,0,Very frequently,3,Never,0,Rarely,1,Very frequently,3,Rarely,1,Never,0,Never,0,Very frequently,3,Very frequently,3,1.0,0.0,0.0,0.0,No effect,0.0,I understand.,1,2,3,0,2,1,2,3,1,1,1,1,2,3,2,3,0,0,"(-0.4183103480765149, -0.2586386281710465)","(-2.7861382125832233, 0.16846132189792384)","(-2.980742654895356, 0.0516921810750522)","(-0.41831034807651113, -0.2586386281710525)","(-2.786138212583223, 0.16846132189792365)","(-2.980742654895356, 0.0516921810750522)","(-0.34469584574369455, -0.285880689250117)","(-1.6669360596719605, -1.0648983447733182)","(1.8539548389039575, 0.9062222103202041)","(0.28589331498199005, 0.7421849660028833)","(2.7058342606239107, -1.0164504084274755)","(2.6906639266182597, -1.6974577160574753)",-29.83595,2.065001
649,178,8/28/2022 19:30:49,18.0,YouTube Music,3,1.5,Yes,1.0,No,0.0,No,0.0,Pop,10,Yes,1,No,0.0,123.19872813990462,Never,0,Rarely,1,Rarely,1,Never,0,Never,0,Rarely,1,Very frequently,3,Sometimes,2,Rarely,1,Very frequently,3,Never,0,Very frequently,3,Sometimes,2,Rarely,1,Rarely,1,Very frequently,3,8.0,6.0,5.0,2.0,Improve,1.0,I understand.,2,1,0,0,3,0,0,0,3,1,0,2,2,0,3,3,1,3,"(0.06319485862487031, 0.11157478005944685)","(0.7521532741969047, -0.4538784647508089)","(0.7074038857342324, -0.5153631214088568)","(0.06319485862487273, 0.11157478005945333)","(0.7521532741969049, -0.45387846475080834)","(0.7074038857342324, -0.5153631214088568)","(0.046387942329050434, 0.11525469252219449)","(0.7242542899926191, -0.06464272666032313)","(-0.2337951655616045, -0.6646383284697248)","(0.03107331141905137, -0.15511681986783862)","(-0.8488043365244669, 0.019084770758781747)","(-0.6667189651614173, 0.22599159284046955)",10.112146,-4.9768744
650,180,8/28/2022 19:40:03,38.0,Spotify,2,0.5,No,0.0,No,0.0,No,0.0,Rock,2,Yes,1,Yes,1.0,123.19872813990462,Never,0,Never,0,Rarely,1,Sometimes,2,Rarely,1,Sometimes,2,Rarely,1,Never,0,Sometimes,2,Never,0,Never,0,Very frequently,3,Sometimes,2,Rarely,1,Very frequently,3,Never,0,4.0,6.0,6.0,4.0,Improve,1.0,I understand.,0,1,0,2,1,2,3,2,1,0,0,3,3,0,3,3,1,0,"(-2.313130617272172, -0.0850596050954257)","(0.383992570945328, -0.015521077188808038)","(-0.03595324855362091, 0.6991362698075506)","(-2.313130617272173, -0.08505960509543495)","(0.38399257094532785, -0.01552107718880954)","(-0.03595324855362091, 0.6991362698075506)","(-2.0115547181308915, -0.24378161602425902)","(0.22457293508921639, 0.1534031025701721)","(-0.263924074047867, 0.6351265145593689)","(2.2795813454869482, 1.1908064204513127)","(-0.474104325841796, 0.4210883755023838)","(0.38213801538816644, 1.028396607117682)",-17.60019,22.809105
651,181,8/28/2022 19:46:02,17.0,Spotify,2,2.0,Yes,1.0,No,0.0,No,0.0,Rock,2,No,0,Yes,1.0,123.19872813990462,Never,0,Rarely,1,Rarely,1,Rarely,1,Never,0,Never,0,Never,0,Rarely,1,Never,0,Sometimes,2,Rarely,1,Sometimes,2,Never,0,Rarely,1,Very frequently,3,Very frequently,3,7.0,3.0,1.0,5.0,Improve,1.0,I understand.,2,3,2,0,0,0,0,2,2,1,3,3,2,1,2,2,0,1,"(0.19712461648361232, 0.1345682469498872)","(-0.16317339724662927, 1.2560292156000414)","(-0.1014612210476367, -1.2435660898519318)","(0.19712461648361423, 0.13456824694989428)","(-0.16317339724662888, 1.2560292156000423)","(-0.1014612210476367, -1.2435660898519318)","(0.1614395230673232, 0.14732957309698957)","(-0.9344339083113433, 1.0120835436323126)","(0.5735046050213175, -1.0819847256492576)","(-0.08864769973613056, -0.23155421983590654)","(0.7220132497835959, 1.1239331762586204)","(0.6320340103265687, 0.631179463342072)",-6.774175,-3.192326
652,182,8/28/2022 19:46:57,35.0,Other streaming service,5,0.5,No,0.0,No,0.0,No,0.0,Pop,10,No,0,No,0.0,123.19872813990462,Sometimes,2,Never,0,Never,0,Sometimes,2,Never,0,Never,0,Never,0,Never,0,Never,0,Rarely,1,Never,0,Very frequently,3,Rarely,1,Never,0,Sometimes,2,Rarely,1,10.0,3.0,1.0,0.0,No effect,0.0,I understand.,0,0,0,2,0,1,3,3,3,0,3,3,3,1,3,2,0,0,"(-2.2436155275036436, -0.015615616827415111)","(-0.2777882901136762, -0.2055456967931346)","(-0.6223179427115592, -0.2088076468735135)","(-2.243615527503645, -0.01561561682742196)","(-0.2777882901136755, -0.20554569679313192)","(-0.6223179427115592, -0.2088076468735135)","(-1.9563482766639972, -0.16996951578475578)","(-0.01689542764520711, -0.2978790619526912)","(0.4770710065419691, -0.007035376960729367)","(2.231384025059828, 1.030512178002051)","(1.0434595570944394, 0.9854850347126124)","(1.627283424898706, 0.950096377044421)",-6.8558826,9.598631
